dataset,aoi,year,change_class,Event_type,In_Park,Dist_name,Chnge_type,pct_own_area_outside,centroid_dist_to_aoi_m
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2007,Defoliation,Office,N,,,100.0,10115.976839919334
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2007,Defoliation,Office,N,,,99.99999999999996,2410.6292851728263
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2007,Defoliation,Office,N,,,100.0,3038.1937717452556
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2007,Defoliation,Office,N,,,100.00000000000001,9383.55018295851
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2007,Defoliation,Office,N,,,100.00000000000001,9339.652043604005
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2007,Defoliation,Office,N,,,100.0,9157.621848989498
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2007,Defoliation,Office,N,,,100.0,2108.612014582464
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2007,Defoliation,Office,N,,,99.99999999999999,9325.113947471726
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2007,Defoliation,Office,N,,,99.99999999999999,13144.396933735801
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2007,Defoliation,Office,N,,,100.0,13137.967802322186
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2007,Defoliation,Office,N,,,100.00000000000001,6505.483530947526
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2007,Defoliation,Office,N,,,99.99999999999999,5837.454939070285
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2007,Defoliation,Office,N,,,99.99999999999999,4139.570907410567
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2007,Defoliation,Office,N,,,100.0,3762.9278838550904
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2006,Fire,Office,N,Tinpan,,6.9681006732121595,0.0
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2008,Defoliation,Office,N,,,100.00000000000001,6789.714929090819
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2008,Defoliation,Office,N,,,100.0,6240.360329905001
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2009,Avalanche,Office,N,,,31.71473046310534,0.0
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2009,Defoliation,Office,N,,,100.0,6699.496612468404
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2009,Avalanche,Office,N,,,100.0,7542.677733502584
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2009,Avalanche,Office,N,,,100.0,4389.568779330305
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2009,Avalanche,Office,N,,,12.663782529017846,0.0
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2009,Defoliation,Office,N,,,100.00000000000001,5496.3658593838745
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2010,Defoliation,Office,N,,,100.0,1528.3042187818792
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2010,Defoliation,Office,N,,,100.0,2586.373074487702
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2011,Avalanche,Office,N,,,99.99999999999999,7626.147621697244
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2011,Defoliation,Office,N,,,99.99999999999999,1600.1470053403195
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2011,Defoliation,Office,N,,,100.00000000000001,2483.2332020689173
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2011,Avalanche,Office,N,,,99.99999999999999,10090.569255755612
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2011,Mass Movement,Office,N,,,100.0,5655.502407240652
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2012,Defoliation,Office,N,,,99.99999999999999,5345.173920511178
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2012,Defoliation,Office,N,,,100.0,4637.221119966944
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2012,Avalanche,Office,N,,,99.99999999999999,3656.3237464798876
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2012,Avalanche,Office,N,,,99.99999999999999,4080.7748458187866
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2013,Defoliation,Office,N,,,93.54618350843253,58.77191709894776
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2013,Defoliation,Office,N,,,99.99999999999999,5285.462460695249
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2013,Defoliation,Office,N,,,100.0,5446.455341292864
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2014,Avalanche,Office,N,,,11.675182918139294,0.0
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2014,Defoliation,Office,N,,,100.00000000000003,5447.968124639591
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2014,Mass Movement,Office,N,,,100.00000000000001,5263.0248430052525
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2014,Mass Movement,Office,N,,,100.0,3877.348841744706
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2014,Riparian Change,Office,N,,,100.00000000000001,5096.011076046316
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2015,Defoliation,Office,N,,,100.0,5504.187309843386
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2015,Defoliation,Office,N,,,99.99999999999999,5808.4185726839805
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2015,Fire,Office,N,Wolverine,,3.058561280835365,0.0
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2007,Fire,Office,N,Domke Lake,,1.4488656622712728,0.0
NOCA_1987_2017_V2_1_1_UTM,lpa01_10mi_buffer,2015,Fire,Office,N,Wolverine,,0.32003139319527907,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,1987,Development,Office,N,,,36.111083309550054,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,1987,Mass Movement,Office,N,,,42.13701659128028,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,1987,Development,Office,N,,,16.32327582323718,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,1987,Development,Office,N,,,13.247403008526724,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,1988,Fire,Office,N,Unknown BC 1988,,38.754231475586174,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,1988,Clearing,Office,N,,,28.55806497139068,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,1988,Clearing,Office,Y,,,12.93512965303739,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,1989,Avalanche,Office,Y,,,1.0771916554657919e-10,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,1990,Avalanche,Office,N,,,21.81022799040051,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,1990,Avalanche,Office,N,,,37.2851921107118,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,1990,Avalanche,Office,N,,,32.10713400038151,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,1990,Avalanche,Office,N,,,28.897451801718795,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,1990,Mass Movement,Office,N,,,21.56044554608189,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,1990,Avalanche,Office,N,,,4.214974246710246,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,1990,Avalanche,Office,N,,,0.6493782880431445,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,1990,Avalanche,Office,N,,,61.31833052496481,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,1990,Avalanche,Office,N,,,16.533833114009628,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,1990,Blowdown,Office,Y,,,41.2674749170064,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,1990,Fire,Office,N,Canoe Creek,,27.105441008438255,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,1991,Riparian Change,Office,Y,,,22.136955667949053,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,1990,Fire,Office,N,Canoe Creek,,14.507749823986174,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,1996,Riparian Change,Office,N,,,7.03717294584575,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,1996,Clearing,Office,Y,,,44.10021714646768,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,1996,Riparian Change,Office,Y,,,40.57365498821896,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,1996,Riparian Change,Office,Y,,,5.827997486747804,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,1997,Avalanche,Office,N,,,26.31702033002906,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,1997,Riparian Change,Office,N,,,0.03722994536826702,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,1999,Avalanche,Office,N,,,22.248441193288887,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,1999,Avalanche,Office,N,,,48.08799082932717,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2000,Defoliation,Office,N,,,4.517993263974178,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2000,Defoliation,Office,N,,,21.190787849088988,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2000,Defoliation,Office,N,,,0.6724057814089774,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2000,Defoliation,Office,N,,,21.676371424328643,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2000,Defoliation,Office,N,,,1.4235247157767341,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2001,Defoliation,Office,N,,,5.03687225941723,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2001,Defoliation,Office,N,,,45.512167872140736,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2001,Defoliation,Office,N,,,7.9035491415168,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2001,Defoliation,Office,N,,,7.6129925585930645,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2001,Clearing,Office,Y,,,58.296445744079556,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2001,Fire,Office,N,Rex Creek,,41.822184347818556,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2001,Fire,Office,N,Rex Creek,,37.50355828321913,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2001,Fire,Office,N,Rex Creek,,0.35708643499307813,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2001,Fire,Office,N,Rex Creek,,0.47826289174152475,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2001,Fire,Office,N,Rex Creek,,7.197893582450644,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2001,Fire,Office,N,Rex Creek,,0.014874030342622656,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2001,Fire,Office,N,Rex Creek,,0.007552724336583859,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2001,Fire,Office,N,Rex Creek,,2.242100880504884,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2001,Fire,Office,N,Rex Creek,,34.65804341672046,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2001,Fire,Office,N,Rex Creek,,68.53083016722006,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2001,Fire,Office,N,Rex Creek,,30.94054712379925,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2001,Fire,Office,N,Rex Creek,,22.2711307760344,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2001,Fire,Office,N,Rex Creek,,13.012001401488881,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2001,Fire,Office,N,Rex Creek,,28.68650249011597,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2001,Fire,Office,N,Rex Creek,,0.4920918831419944,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2001,Fire,Office,N,Rex Creek,,0.40394582708848514,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2001,Fire,Office,N,Rex Creek,,6.179658844630431,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2001,Fire,Office,N,Rex Creek,,0.5650413488124061,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2001,Fire,Office,N,Rex Creek,,2.534521364113287,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2001,Fire,Office,N,Rex Creek,,13.858670499459532,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2001,Fire,Office,N,Rex Creek,,4.2469613425883805,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2001,Fire,Office,N,Rex Creek,,0.001564461793865546,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2001,Fire,Office,N,Rex Creek,,1.0338524522927932,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2001,Fire,Office,N,Rex Creek,,4.146646753902793,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2001,Fire,Office,N,Rex Creek,,28.498363388179428,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2001,Fire,Office,N,Rex Creek,,7.924596496791453,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2001,Fire,Office,N,Rex Creek,,4.559798964056014,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2001,Fire,Office,N,Rex Creek,,0.8918232250921471,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2001,Fire,Office,N,Rex Creek,,33.469950675111356,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2001,Fire,Office,N,Rex Creek,,7.3096533208482075,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2001,Fire,Office,N,Rex Creek,,6.61693128201809,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2002,Riparian Change,Office,Y,,,4.094565982218646,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2002,Avalanche,Office,N,,,2.5059952804784538,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2002,Avalanche,Office,N,,,8.1875217354587,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2002,Defoliation,Office,N,,,1.2809633005892724,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2001,Fire,Office,N,Rex Creek,,1.9068345018769592,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2001,Fire,Office,N,Rex Creek,,5.616739183620481,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2001,Fire,Office,N,Rex Creek,,6.627965832258265,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2001,Fire,Office,N,Rex Creek,,29.507277441978925,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2001,Fire,Office,N,Rex Creek,,10.114746045860672,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2002,Defoliation,Office,N,,,39.11527934725752,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2001,Fire,Office,N,Rex Creek,,7.483964323003154,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2001,Fire,Office,N,Rex Creek,,1.30495914126166,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2001,Fire,Office,N,Rex Creek,,5.892339246143748,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2001,Fire,Office,Y,Rex Creek,,3.238820892006876,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2001,Fire,Office,N,Rex Creek,,12.354160349575693,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2001,Fire,Office,N,Rex Creek,,36.288230486920504,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2001,Fire,Office,N,Rex Creek,,5.920392031089779,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2001,Fire,Office,N,Rex Creek,,16.446925190370255,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2001,Fire,Office,N,Rex Creek,,0.15828838535555184,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2001,Fire,Office,N,Rex Creek,,45.89425822236393,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2001,Fire,Office,N,Rex Creek,,30.089932980032945,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2001,Fire,Office,N,Rex Creek,,1.3826162409798524,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2001,Fire,Office,N,Rex Creek,,15.382244255060682,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2001,Fire,Office,N,Rex Creek,,35.408967242030414,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2003,Clearing,Office,N,,,38.12509151016578,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2003,Defoliation,Field,N,,,45.09477151442047,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2003,Defoliation,Office,N,,,36.8453594810419,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2003,Defoliation,Office,N,,,17.26885952945453,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2004,Development,Office,N,,,45.149728607837346,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2004,Defoliation,Office,N,,,41.2927211779339,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2004,Mass Movement,Office,Y,,,0.0,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2003,Fire,Office,N,Mineral Park,,30.955162361888238,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2004,Defoliation,Office,N,,,50.356387805598054,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2004,Defoliation,Office,N,,,5.503780724787456,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2004,Defoliation,Office,N,,,40.13678964410135,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2004,Defoliation,Office,N,,,43.04902909807779,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2004,Defoliation,Office,N,,,41.813442527702726,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2004,Defoliation,Office,N,,,6.986902312972281,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2004,Defoliation,Office,N,,,22.46963361556272,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2004,Defoliation,Office,N,,,7.356098515447541,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2004,Riparian Change,Office,Y,,,3.600235666508302,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2004,Riparian Change,Office,Y,,,40.62728319370782,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2004,Defoliation,Office,N,,,36.247379357262176,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2004,Defoliation,Office,N,,,42.57675719737788,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2004,Defoliation,Office,N,,,32.54864606662451,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2004,Defoliation,Office,N,,,28.320405073064794,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2004,Defoliation,Office,N,,,7.321684299362669,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2004,Defoliation,Office,N,,,42.24806818329749,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2004,Defoliation,Office,N,,,2.2570467616791947,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2004,Defoliation,Office,N,,,27.433325778204512,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2004,Defoliation,Office,N,,,8.564182330636562,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2004,Defoliation,Office,N,,,45.56201728250619,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2004,Defoliation,Office,N,,,10.760911918236369,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2004,Defoliation,Office,N,,,14.203300157566002,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2005,Fire,Office,N,Unknown BC 2005,,3.0412290887267934,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2005,Defoliation,Office,N,,,1.3362445925106028,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2004,Fire,Office,N,Swift Creek,,9.41762863514345,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2003,Fire,Office,N,Mineral Park,,0.33546330191789964,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2005,Defoliation,Office,N,,,1.1340291626015955,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2005,Defoliation,Office,N,,,9.389597955326344,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2005,Defoliation,Office,N,,,3.2256777742977745,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2005,Defoliation,Office,N,,,30.175587918248883,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2005,Defoliation,Office,N,,,21.601864979559064,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2005,Defoliation,Office,N,,,31.215343887641858,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2005,Defoliation,Office,N,,,19.3360934031344,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2005,Defoliation,Office,N,,,54.838016970965555,4.248590414133054
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2005,Defoliation,Office,N,,,14.712110871734739,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2005,Defoliation,Office,N,,,35.93546066815659,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2005,Defoliation,Office,N,,,5.53973639340365,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2005,Defoliation,Office,N,,,4.855762948121451,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2005,Defoliation,Office,N,,,9.705370925786125,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2005,Defoliation,Office,N,,,27.3941562339395,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2005,Defoliation,Office,N,,,5.32150367789884,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2005,Defoliation,Office,N,,,8.333462555765234,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2005,Defoliation,Office,N,,,33.038968456257834,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2005,Defoliation,Office,N,,,7.511647580650041,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2006,Defoliation,Office,N,,,16.296268140584914,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2006,Defoliation,Office,N,,,48.92597128361846,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2006,Defoliation,Office,N,,,30.491245387623763,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2006,Defoliation,Office,N,,,39.22708820689979,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2006,Defoliation,Office,N,,,55.17680214661786,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2006,Defoliation,Office,N,,,45.41585715996718,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2006,Fire,Office,Y,Flick Creek,,4.483945034471523,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2006,Fire,Field,Y,Flick Creek,,37.220679876263425,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2006,Fire,Office,Y,Flick Creek,,11.715359457337732,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2006,Defoliation,Office,N,,,9.085447336105767,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2006,Defoliation,Office,N,,,17.66463439048463,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2006,Defoliation,Office,N,,,1.8754999680913065,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2006,Defoliation,Office,N,,,2.3417120208727438,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2006,Defoliation,Office,N,,,20.066165981017694,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2006,Defoliation,Office,N,,,2.2009722198213084,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2006,Defoliation,Office,N,,,35.29337051015864,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2007,Avalanche,Office,N,,,9.061317830918243,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2007,Clearing,Office,N,,,21.508406831360713,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2007,Clearing,Office,N,,,13.959811050173018,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2007,Clearing,Office,N,,,33.38958704618815,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2007,Riparian Change,Office,N,,,35.155642957162435,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2007,Defoliation,Office,N,,,6.1327831801233454,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2007,Blowdown,Office,N,,,15.575029325779047,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2007,Defoliation,Office,N,,,41.05663098683689,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2007,Defoliation,Office,N,,,4.1498343263445365,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2007,Defoliation,Office,N,,,10.164290504099975,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2007,Defoliation,Office,N,,,52.32272168039011,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2007,Defoliation,Office,N,,,2.3575088726431845,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2007,Defoliation,Office,N,,,0.7422098009935945,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2006,Fire,Office,Y,Flick Creek,,69.59830225674924,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2006,Fire,Office,Y,Flick Creek,,19.874133499505362,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2006,Fire,Office,Y,Flick Creek,,2.7342864146899895,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2007,Defoliation,Office,N,,,58.55051503749019,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2007,Fire,Office,N,Domke Lake,,38.24955664663095,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2007,Fire,Office,N,Domke Lake,,24.061617838211486,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2007,Defoliation,Office,N,,,11.52692795757751,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2007,Defoliation,Office,N,,,11.335613726013875,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2006,Fire,Office,N,Tinpan,,6.9681007467649385,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2008,Clearing,Office,N,,,33.95874010771424,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2008,Mass Movement,Office,Y,,,8.568879538745786e-11,0.0
NOCA_1987_2017_V2_1_1_UTM,protected_areas,2008,Avalanche,Office,Y,,,6.504094008176147e-10,0.0
